"ID","è≥ë¯",S1TTL,S2TTL,S3TTL,S4TTL,S5TTL,S6TTL,STTL,101,102,103,104,105,111,112,113,114,115,116,117,118,119,1110,1111,1112,1113,1114,1115,1116,1117,1118,1119,1120,1121,1122,1123,1124,1125,1126,1127,1128,1129,1131,1132,1133,1135,1136,1137,1138,1139,1140,1141,1142,1143,1144,1145,1146,1147,1148,1149,1150,1151,P1TTL,P2TTL,P3TTL,P4TTL,P5TTL,P6TTL,PTTL,201,202,203,204,205,206,207,208,211,212,214,219,O1TTL,O2TTL,O3TTL,O4TTL,O5TTL,O6TTL,OTTL,301,302,303,1111,1121,2111,2131,3111,3131,4111,4121,4131,5111,5121,6111,6121
22-45-0001-11,1.00,5.0,6.0,12.0,21.0,19.0,13.0,76.0,1.89,1.89,1.89,1.26,0.63,2,1,491,404,71.9,1,1,1,2,2,2,2,1,2,6,35,47.1,34.1,26,0,26,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,2,2,1,42,0,13.3,1584,246,949,0,0,0,22.2,16.4,14.0,25.6,11.6,21.4,111.2,24,5.8,2,47.6,0,72,1,1,2,1.4,1.8,0,4.9,5.4,4.2,7.9,4.9,5.3,32.6,49.6,1.4666666666667,49.2,2.40,2.47,2.73,2.67,2.27,1.93,2.60,2.67,2.60,2.47,2.47,2.87,2.47
22-45-0003-02,1.00,6.0,10.0,9.0,19.0,17.0,13.0,74.0,0.89,0.13,0,0,3.55,1,1,632,596,69.1,1,2,1,2,1,2,2,2,2,1,48,85.2,14.2,30.75,0,21,4,1,1,8,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,34.8,11.6,0,2252,442,1539,0,0,0,15.6,10.2,7.4,21.8,6.8,19.6,81.4,7.2,2.8,1.4,77.2,0,36,1,1.2,2.6,2,2.4,0,5.4,5.3,2.7,7.8,4.9,5.3,31.4,56.466666666667,1.5,14.8,2.73,2.67,2.63,2.70,1.87,0.80,2.70,2.50,2.60,2.37,2.57,2.80,2.47
22-45-0003-03,0.75,7.0,11.0,13.0,23.0,21.0,12.0,87.0,2.09,0,0,0,2.09,1,1,632,596,69.1,1,1,1,2,2,2,2,1,2,6,36,48.2,53.8,14,0,14,2.46,1,1,8,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,41.6,0,0,958,27,620,0,0,0,18.0,13.0,10.7,21.3,9.3,21.7,94.0,8.3333333333333,3.3333333333333,1.3333333333333,60,0,60,1,1,3.3333333333333,4,3.3333333333333,0,4.6,5.7,3.7,8.2,5.3,5.4,32.9,45.2,1.6666666666667,40.666666666667,2.47,2.13,2.80,2.87,2.33,1.33,2.67,2.80,2.73,2.67,2.67,2.87,2.53
22-45-0003-04,1.00,5.0,11.0,9.0,15.0,17.0,10.0,67.0,1.73,0.43,0.43,0.43,0.43,1,1,632,596,69.1,1,2,1,2,1,2,2,2,2,1,48,70.9,13.5,29,0,29,2,1,1,8,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,32.2,0,0,2308,531,869,0,0,0,16.5,12.8,6.8,19.0,8.2,19.0,82.2,8.5,2.5,1.5,66.75,0,33.75,1.75,1.25,2.75,3,2.5,0,5.6,5.5,2.8,8.0,5.3,5.2,32.3,65.724137931034,1.4827586206897,12.48275862069,2.86,2.69,2.86,2.66,1.83,1.00,2.69,2.55,2.72,2.52,2.79,2.66,2.52
22-45-0003-05,1.00,8.0,10.0,10.0,24.0,21.0,14.0,87.0,0.44,0.44,0,1.76,1.32,1,1,596,596,69.1,1,2,1,1,1,2,2,2,2,1,48,79.2,11.2,29,0,25,2,1,1,8,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,35.3,8.2,0,2269,160,1309,0,0,0,20.2,12.8,5.4,19.4,9.4,19.6,86.8,7.5,4,1.25,55.75,0,43.75,1.75,1,2.5,2.5,2.25,0,5.1,5.3,2.0,7.6,5.1,5.3,30.3,54.962962962963,1.2222222222222,11.518518518519,2.74,2.41,2.70,2.59,1.22,0.78,2.63,2.44,2.48,2.56,2.52,2.81,2.44
22-45-0003-06,1.00,4.0,8.0,10.0,19.0,20.0,8.0,69.0,0,1.75,0,0,2.62,1,1,632,596,69.1,1,1,1,1,2,2,1,2,2,1,35,64.2,10,25,0,25,3,1,1,8,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,31.7,0,0,1145,424,439,0,0,0,19.4,14.6,10.4,21.2,8.4,21.2,95.2,9.4,6.3,1.2,12.4,0,62,1,1,2.4,2.8,2.8,0,5.7,5.8,3.5,8.7,5.4,5.9,34.9,13.428571428571,1.4285714285714,7.2857142857143,2.95,2.71,3.00,2.81,2.29,1.19,2.90,2.90,2.86,2.57,2.81,2.90,2.95
22-45-0003-07,1.00,6.0,11.0,12.0,21.0,21.0,14.0,85.0,0.55,0,0,0,1.64,1,1,632,596,69.1,1,2,1,2,2,1,2,2,2,1,39,73.9,8.3,23,0,23,5.75,1,1,8,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,32.2,8.9,0,1830,169,490,0,0,0,19.8,10.4,10.8,21.4,9.4,20.2,92.0,10.8,1.64,2,52.8,0,41,1.6,1,2.4,2.4,2.6,0,5.3,5.5,2.7,7.5,4.7,5.4,31.0,45.8,1.92,7.8,2.56,2.72,2.76,2.72,1.88,0.80,2.36,2.44,2.68,2.20,2.48,2.80,2.64
22-45-0003-08,1.00,6.0,10.0,10.0,21.0,20.0,15.0,82.0,0,0,0.89,0,0.89,1,1,632,596,69.1,1,1,1,2,2,1,1,2,2,3,24,85.2,45.4,45,0,45,3,1,1,8,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,33,10,0,57,42,15,0,0,0,12.4,7.6,13.2,15.4,8.8,19.6,77.0,10,3.4,1.6,6,0,33,1,1,2.6,2.8,2.6,0,5.5,5.9,4.9,8.0,5.1,5.4,34.8,30,1.9259259259259,21.037037037037,2.89,2.59,2.93,2.96,2.74,2.15,2.78,2.44,2.78,2.44,2.63,2.85,2.59
22-45-0003-09,1.00,5.0,10.0,12.0,19.0,18.0,13.0,77.0,1.23,0,0.82,0,1.64,1,1,596,596,69.1,1,2,1,1,2,2,2,2,2,1,52,65.4,19,27,0,27,4,1,1,8,1,1,2,2,1,2,1,1,1,2,1,2,2,2,1,0,0,0,2439,300,1374,0,0,0,19.0,10.4,11.4,24.2,9.6,21.8,96.4,19.2,6.9,1.6,51,0,41,1.6,1,2.6,2.8,2.8,0,5.3,5.4,2.5,7.5,4.8,5.6,31.1,50.214285714286,1.5357142857143,12.75,2.79,2.54,2.54,2.82,1.68,0.86,2.64,2.39,2.46,2.18,2.57,2.82,2.79
22-45-0003-10,1.00,6.0,9.0,13.0,21.0,18.0,13.0,80.0,0.42,0.41,0,0,1.23,1,1,596,596,69.1,1,1,1,1,2,2,2,2,2,1,48,76.6,12.2,28,0,28,5,1,1,8,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,0,0,0,2444,382,1111,0,0,0,20.2,11.8,12.8,24.0,8.2,21.0,98.0,7.25,3.75,1.5,61.75,0,36.25,1.75,1,3.25,3.5,3.5,0,5.2,5.3,2.4,7.6,4.5,4.9,29.9,52.4,1.2,8.92,2.68,2.48,2.76,2.56,1.68,0.68,2.40,2.60,2.64,2.24,2.28,2.44,2.48
22-45-0003-11,1.00,5.0,10.0,10.0,20.0,17.0,13.0,75.0,0.43,0,0.86,0,0.43,1,1,596,596,69.1,1,1,1,2,1,2,2,2,2,1,50,76,10.1,28,0,20,5,1,1,8,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,38.7,0,0,2316,479,777,0,0,0,20.0,14.4,13.4,21.6,8.8,20.6,98.8,19.6,5.1,1.8,56.6,0,38,1,1,2.8,3,3,0,5.0,5.2,2.3,7.8,4.6,4.8,29.6,43.620689655172,1.3103448275862,5.1034482758621,2.55,2.45,2.62,2.55,1.66,0.69,2.72,2.28,2.76,2.28,2.28,2.62,2.14
22-45-0003-12,1.00,7.0,8.0,12.0,19.0,21.0,13.0,80.0,1.63,0,0.41,0.41,0.41,1,1,596,596,69.1,1,2,1,1,2,2,2,2,2,1,50,76.5,13.6,30,0,29,5,1,1,8,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,36.3,0,0,2455,769,743,0,0,0,15.6,9.0,4.8,11.0,8.6,15.2,64.2,13.2,5.4,1.6,67.6,0,34,1.4,1.2,3,3.2,3.2,0,5.6,5.8,2.0,7.5,4.9,5.3,31.0,60.25,1.3928571428571,19,2.89,2.75,2.89,2.86,1.32,0.64,2.14,2.61,2.71,2.39,2.46,2.82,2.50
22-45-0003-13,1.00,3.0,8.0,12.0,22.0,18.0,11.0,74.0,1.99,1.99,0.5,0.5,1.99,1,1,596,596,78.79,1,2,1,2,1,2,2,2,2,1,45,69.9,11.9,24,0,24,4,1,1,8,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,0,0,0,2009,322,322,0,0,0,17.2,12.0,7.8,18.6,8.8,21.0,85.4,19.6,3.5,1.2,67,0,29,1.2,1,2.6,3,3.4,0,5.4,6.0,2.2,8.2,5.4,5.6,32.7,61.954545454545,1.2272727272727,6.0454545454545,2.73,2.68,3.00,2.95,1.45,0.73,2.68,2.77,2.73,2.64,2.73,2.86,2.73
22-45-0003-14,1.00,6.0,12.0,12.0,24.0,21.0,14.0,89.0,1.69,0.56,0,0,0,1,1,632,596,69.1,1,2,1,2,1,2,2,2,2,1,45,69.4,16.8,25,0,25,3.54,1,1,8,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,33.7,11,0,1779,287,737,0,0,0,20.6,15.8,9.0,23.0,9.6,22.8,100.8,11.2,4.2,1.2,57,0,50,1,1,2,2,2.2,0,5.4,5.3,2.6,7.7,5.0,5.5,31.5,48.1,1.3333333333333,12.5,2.80,2.60,2.70,2.63,1.67,0.93,2.63,2.40,2.70,2.30,2.67,2.77,2.73
22-45-0003-16,1.00,8.0,12.0,13.0,23.0,24.0,16.0,96.0,0,0,4.41,0,1.47,1,1,632,596,69.1,1,1,1,2,1,2,2,2,2,3,16,54.3,30.5,45,0,45,2,1,1,8,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,0,0,0,680,680,0,0,0,0,21.6,13.0,13.0,23.2,9.8,21.4,102.0,16,4,2,56,0,45,1,1,2.2,2.6,2.8,0,5.5,5.8,4.9,8.9,5.8,5.8,36.8,67.733333333333,1.5333333333333,6.7,2.77,2.73,2.90,2.93,2.83,2.07,3.00,2.97,2.97,2.90,2.93,3.00,2.83
22-45-0003-17,1.00,8.0,10.0,9.0,20.0,19.0,15.0,81.0,0,0,1.12,0,2.24,1,1,632,596,69.1,1,2,1,2,2,2,2,2,2,3,20,77.2,10.3,45,0,41,3,1,1,8,1,1,2,2,1,1,1,1,2,2,2,1,2,2,1,36.5,12.1,0,894,727,120,0,0,0,18.8,12.8,10.8,22.8,9.0,19.0,93.0,17,4,1.6666666666667,58.666666666667,0,51.666666666667,1,1,2.6666666666667,3,2.6666666666667,0,5.5,5.8,3.2,8.5,5.5,5.2,33.6,54.823529411765,1.4117647058824,4.8235294117647,2.82,2.65,2.94,2.82,2.35,0.88,2.76,2.82,2.88,2.76,2.71,2.76,2.47
22-45-0004-01,1.00,6.0,8.0,9.0,20.0,14.0,10.0,67.0,1.58,0,0,0,3.16,3,5,196,75,59.4,1,2,2,1,1,2,2,2,2,1,28,52.3,11.4,16,6,22,4,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,0,0,0,632,164,225,0,0,0,17.4,11.6,10.0,18.4,9.0,17.8,84.2,15,10,1.8,78.8,0,57,1,1,2.2,2.8,3.2,0,5.2,5.8,2.3,7.8,4.9,5.2,31.2,54.083333333333,1.4166666666667,7,2.75,2.50,2.83,2.92,2.08,0.25,2.25,2.92,2.58,2.42,2.50,2.75,2.42
22-45-0004-02,1.00,7.0,12.0,9.0,23.0,19.0,12.0,82.0,2.18,0,0,0,0.44,4,2,196,96,67,1,1,2,1,1,2,2,2,2,1,46,67,11,28,3,28,6,1,1,6,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,0,0,0,2298,545,583,0,0,0,20.0,12.2,11.2,20.4,8.8,22.2,94.8,15.6,7.4,1.2,60.2,0,75,1,1.4,2.4,2.4,2.8,0,5.0,5.4,1.9,7.8,4.9,5.3,30.3,60.4,1.1333333333333,11,2.37,2.67,2.67,2.77,1.67,0.20,2.63,2.53,2.63,2.47,2.40,2.73,2.57
22-45-0004-03,0.75,6.0,9.0,9.0,22.0,16.0,11.0,73.0,1.61,0.4,1.21,0,0,3,5,198,52,0,1,2,2,2,2,2,2,2,2,8,52,76.8,25.1,25.8,1.8,25.8,7,1,1,1,2,2,1,2,1,3,1,2,2,2,2,2,2,2,1,0,0,0,2477,629,1384,0,0,0,17.3,7.7,9.7,16.3,9.0,21.3,81.3,20.333333333333,6.1666666666667,1,63.666666666667,0,61.666666666667,1,1,2.3333333333333,2.6666666666667,3.3333333333333,0,5.1,5.4,2.6,7.6,4.7,5.0,30.4,66.357142857143,1.25,16.964285714286,2.54,2.61,2.75,2.61,1.86,0.79,2.46,2.57,2.54,2.25,2.43,2.68,2.32
22-45-0004-04,0.83,8.0,10.0,11.0,22.0,17.0,9.0,77.0,1.65,0,0.55,0,0,3,1,196,99,75,1,0,2,1,1,2,2,2,2,4,45,63,27.9,13,6,18,6,1,1,2,1,2,1,2,1,4,1,2,2,1,2,2,2,1,1,46,13.8,14,1814,844,646,0,0,0,14.4,7.6,4.0,18.8,8.6,18.4,71.8,16.2,2.6,2,78.2,0,81,1.4,1,3,3.4,3.2,0,5.3,5.4,2.1,7.8,4.9,5.2,30.7,47.413793103448,1.2413793103448,20.827586206897,2.66,2.66,2.83,2.55,1.62,0.52,2.72,2.66,2.38,2.38,2.55,2.72,2.45
22-47-0002-01,1.00,6.0,10.0,11.0,15.0,21.0,12.0,75.0,1.32,0,0,0,1.98,1,1,560,73.7,73.7,1,2,1,2,2,1,2,2,2,1,31,80.9,6.8,22,0,22,3,2,1,8,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,35.2,8.5,9.6,1514,232,565,25210609,19505950165,985234,20.0,12.0,9.2,21.4,9.4,20.8,92.8,12,2.7,2,44.8,0,70,1,1,2,1.8,2.4,0,5.2,5.7,1.2,7.7,4.6,5.4,29.6,45.333333333333,1.9487179487179,6.1794871794872,2.67,2.54,2.92,2.74,1.00,0.15,2.46,2.67,2.54,2.33,2.23,2.72,2.64
22-47-0002-02,1.00,3.0,9.0,11.0,18.0,16.0,14.0,71.0,2.02,2.02,2.02,1.01,1.01,1,1,600,550,73.7,1,1,1,1,2,2,1,2,2,1,38,58.3,10.3,30,0,30,2,2,1,8,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,30.5,6.6,0,992,349,491,0,0,0,19.6,13.2,10.0,24.2,8.6,19.0,94.6,11,3.8,1.6,5,0,46,1,1.4,3.2,3.6,3.8,0,5.5,5.7,3.5,8.0,4.9,5.4,32.9,10.459459459459,1.5675675675676,17.554054054054,2.81,2.68,2.78,2.89,2.59,0.89,2.65,2.59,2.78,2.27,2.62,2.92,2.43
22-47-0002-03,1.00,6.0,8.0,12.0,18.0,16.0,12.0,72.0,0.89,0.89,0.45,0,1.34,1,1,600,48,73.7,1,1,1,2,1,2,2,2,2,1,48,72.2,18.2,31,0,31,5,2,1,8,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,28.8,0,0,2241,598,1343,0,0,0,16.0,12.0,9.0,19.0,7.0,12.0,75.0,5,1,1,70,0,30,1,1,2,2,2,0,4.5,5.3,2.7,7.4,4.8,4.7,29.4,58.034482758621,1.1034482758621,14.793103448276,2.17,2.31,2.62,2.69,1.72,0.97,2.52,2.45,2.41,2.21,2.62,2.48,2.24
22-47-0002-04,1.00,6.0,9.0,9.0,15.0,19.0,12.0,70.0,5.76,0,0,0,0.41,1,1,600,560,73.5,1,1,1,2,1,2,2,2,2,1,48,76.3,8.9,34,0,33.08,2,1,1,8,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,32,8.3,9.6,2432,370,864,2521060,1950595,98523,21.0,15.0,14.6,24.0,10.4,22.2,107.2,10.2,3.4,1.4,53.8,0,72,1,1,2.4,2.2,2.2,0,4.9,5.6,3.1,7.0,4.8,5.4,30.9,53.766666666667,1.3666666666667,16.333333333333,2.33,2.60,2.80,2.80,1.97,1.17,2.07,2.43,2.53,2.40,2.43,2.80,2.57
22-47-0002-05,1.00,7.0,10.0,9.0,21.0,20.0,12.0,79.0,0.93,0.46,0,0,0.46,1,1,600,550,73.7,1,2,1,1,2,2,2,2,2,1,48,73.8,14.4,32,0,33,5,1,1,8,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,30.9,7.28,0,2160,500,709,0,0,0,21.8,16.0,11.4,24.8,9.4,21.4,104.8,12.6,7.2,1.6,59.4,0,56,1,1,2.2,1.8,2.4,0,5.3,5.6,1.8,7.5,4.9,5.1,30.2,52.51724137931,1.4137931034483,13.120689655172,2.69,2.59,2.90,2.72,1.21,0.55,2.31,2.59,2.62,2.41,2.52,2.62,2.48
22-47-0002-06,1.00,8.0,9.0,5.0,15.0,21.0,15.0,73.0,0,0,2.56,0,0,1,1,600,560,74,1,1,1,2,2,2,2,2,2,3,8,67,6,33,0,33,2,1,1,8,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,33,9.7,9.6,71,71,0,25210609666,19505950165,985234428,18.8,14.0,13.2,25.0,11.2,22.2,104.4,10,4.58,1.4,69.8,0,57,1,1,2.8,2.8,2.8,0,4.8,5.1,3.4,7.7,4.4,4.9,30.3,56.5,1.0384615384615,3.7884615384615,2.35,2.46,2.58,2.50,2.12,1.31,2.62,2.46,2.65,2.15,2.27,2.65,2.23
22-47-0002-07,1.00,7.0,11.0,7.0,22.0,21.0,14.0,82.0,0,0,0,2.27,0,1,1,600,466,73.7,1,1,1,2,2,1,1,2,2,3,32,70.2,9.4,44,0,44,3,2,1,8,1,1,1,2,1,2,1,2,2,2,2,2,2,2,1,34.1,9.6,0,441,441,0,0,0,0,19.8,13.2,13.2,24.4,10.8,23.4,104.8,14.25,6.25,1.75,6.75,0,50,1,1,2.25,2.5,2.5,0,6.0,5.5,3.8,7.5,3.8,5.2,31.8,28.75,1.5,15.25,3.00,3.00,2.75,2.75,2.50,1.25,2.25,2.50,2.75,1.75,2.00,2.50,2.75
22-47-0002-08,1.00,5.0,11.0,10.0,22.0,22.0,14.0,84.0,0,0,0,0,0,1,1,600,0,737,1,1,1,2,2,1,2,2,2,1,32,702,94,21,0,21,2,2,1,8,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1,332,93,0,1100,354,483,0,0,0,21.2,17.0,13.8,24.8,11.2,23.0,111.0,13.4,12.6,2,36.2,0,68,1,1,1.4,1.8,1.8,0,5.7,5.9,2.2,8.2,4.7,5.6,32.3,31.533333333333,1.8666666666667,11,2.83,2.83,2.93,2.97,1.73,0.47,2.90,2.67,2.67,2.27,2.43,2.80,2.77
22-47-0002-09,1.00,8.0,11.0,10.0,23.0,21.0,15.0,88.0,0,0,0,1.26,5.03,1,1,560,73.57,81.2,1,1,1,1,2,2,2,2,1,1,20,81.2,9.8,32.85,0,34,2.31,2,1,8,1,1,1,1,1,4,1,1,2,2,2,2,2,2,1,42.5,15,9.6,796,63,157,25210609,19505950,985234,18.8,15.4,12.0,26.0,10.8,22.2,105.2,13.14,3,1.4,64.4,0,57,1,1,1.6,1.6,1.8,0,5.4,5.8,1.2,7.7,4.9,5.3,30.4,56.5,1.5,7.3684210526316,2.79,2.66,2.95,2.82,1.11,0.13,2.26,2.79,2.63,2.45,2.50,2.68,2.61
22-47-0002-10,1.00,5.0,10.0,13.0,16.0,19.0,12.0,75.0,4.87,0,2.44,0,0,1,1,600,560,73.57,1,1,1,2,2,2,2,1,2,6,40,63.9,43.2,23.54,0,23,23,2,1,8,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,36.9,9.6,9.6,1231,102,347,25210609,19505950,985234,18.8,13.8,11.8,22.2,9.2,20.8,96.6,14.2,4.4,1.8,49.6,0,66,1,1,2.2,2.8,2.6,0,4.3,4.1,3.8,6.3,4.3,4.9,27.8,39.388888888889,1.7222222222222,20.777777777778,2.00,2.28,2.00,2.11,2.28,1.56,2.39,1.94,2.00,2.17,2.11,2.50,2.44
22-47-0002-11,1.00,7.0,10.0,9.0,21.0,21.0,14.0,82.0,1.43,0,0.48,0.48,3.8,1,1,560,73.57,73.57,1,1,1,2,1,2,2,2,1,1,48,82.1,13.2,29.5,0,21,3.85,1,1,8,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1,31.1,7.7,9.6,2105,557,1023,25210609666,19505950165,985234428,20.4,16.4,9.4,21.8,10.0,20.8,98.8,14.2,3.2,1.8,44.2,0,79,1,1,2.2,2.2,2.2,0,4.9,5.5,2.3,7.5,4.8,5.0,30.0,46.522727272727,1.3636363636364,14.295454545455,2.59,2.32,2.86,2.61,1.64,0.66,2.48,2.59,2.43,2.27,2.52,2.68,2.32
22-47-0002-12,1.00,7.0,9.0,12.0,20.0,20.0,14.0,82.0,1.16,0,0.39,0.39,3.48,1,1,600,560,73.7,1,1,1,2,1,2,2,2,2,1,48,88.2,10.7,31,0,31,4,1,1,8,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,30.1,5.8,5.8,2584,589,835,25210609666,19505950165,985234428,20.6,13.4,12.6,19.0,8.2,18.8,92.6,7.2,4.5,1,67.2,0,68,1,1.4,2.2,2.2,2.8,0,5.7,5.6,1.7,8.0,5.4,5.8,32.3,58.928571428571,1.5,26.142857142857,2.86,2.86,2.71,2.93,1.29,0.43,2.79,2.50,2.71,2.64,2.79,2.93,2.86
22-47-0002-13,1.00,5.0,9.0,13.0,20.0,20.0,14.0,81.0,0.82,0,0.41,0.82,0.82,1,1,600,560,73.57,1,1,1,2,1,2,2,2,2,1,48,90.2,15.8,35,0,35,4,2,1,8,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,32.5,8.2,9.6,2446,153,549,25.21,19.505,985.234,18.2,14.8,11.4,22.2,9.2,19.6,95.4,13.2,4.8,1,53,0,58,1,1,2,2,2.4,0,5.0,5.2,1.3,7.1,4.2,4.9,27.7,51.675675675676,1.3513513513514,17.189189189189,2.54,2.46,2.59,2.65,1.08,0.24,2.41,2.38,2.35,2.03,2.14,2.51,2.35
22-47-0002-14,1.00,6.0,12.0,10.0,23.0,21.0,13.0,85.0,4.89,0.75,0,0,0.75,1,1,600,560,73.57,1,1,1,1,2,2,2,2,2,1,48,76.8,15.4,31.5,0,31,6,1,1,8,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,30.5,5.9,0,2659,527,2659,25210609666,19505950165,985234428,19.6,15.4,9.8,21.8,9.8,21.2,97.6,7.6,3.8,1.4,57,0,57,1,1.2,2,2.4,2.4,0,5.1,5.8,2.5,7.9,4.4,4.8,30.5,47.655172413793,1.1034482758621,7.1379310344828,2.62,2.48,2.90,2.86,1.83,0.69,2.62,2.66,2.66,2.24,2.17,2.55,2.24
22-47-0002-15,1.00,6.0,10.0,10.0,20.0,17.0,12.0,75.0,1.25,0,0,0,2.91,1,1,600,560,73.57,1,2,1,2,1,2,2,2,2,1,47,83.6,9.8,0,0,35,3,1,3,8,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,31.2,6.7,9,9.6,254,1029,25210609666,19505950165,985234428,21.2,15.6,13.4,24.8,9.6,21.0,105.6,8.6,3.8,1.4,51.2,0,65,1,1,2.2,2.6,2.8,0,5.4,5.5,1.9,7.7,4.8,5.0,30.2,55.4,1.28,13.4,2.76,2.64,2.68,2.80,1.52,0.36,2.64,2.56,2.48,2.16,2.60,2.76,2.28
22-47-0002-16,1.00,8.0,11.0,12.0,24.0,22.0,16.0,93.0,0,0,0,0,0,1,1,600,560,73.57,1,1,1,1,2,2,2,2,2,5,37,38.4,13.3,32.77,0,33,0.77,2,1,8,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,32.1,8.1,9.6,187,28,132,25210609,19505950,985234,20.8,13.8,10.6,20.4,9.2,20.6,95.4,12.6,2.8,1.4,57.6,0,111,1,1,3.2,4,3.6,0,4.2,4.8,2.6,5.8,5.0,4.6,27.0,47,1.4,8,1.80,2.40,2.40,2.40,2.20,0.40,1.20,2.40,2.20,2.60,2.40,2.20,2.40
22-47-0002-17,1.00,5.0,8.0,2.0,12.0,17.0,14.0,58.0,2.92,0,11.66,0,0,1,1,600,550,73.7,1,2,1,1,2,2,2,2,2,9,6,66.1,8,25,0,19,0,2,1,8,1,1,1,2,1,2,1,1,2,2,1,2,2,2,1,36,10.6,0,343,285,55,0,0,0,18.0,13.2,13.0,20.8,10.0,20.6,95.6,11.6,4.4,1.8,56,0,30,1,1,2,2.8,2.8,0,5.2,5.6,4.5,8.4,5.4,5.1,34.2,41.181818181818,1.2727272727273,4.0909090909091,2.45,2.73,2.73,2.91,2.73,1.82,2.82,2.73,2.82,2.55,2.82,2.91,2.18
